S,I,R
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
92,0,7
